up,dn,up_id,dn_id,basin,dist_km,coupling,obs_lag_h,pred_lag_h,Tp,cg_ms
129,94,46248,46026,W. Coast,943.9149370070817,0.47079460275306867,15,29.800644,11.270561,8.79842
94,130,46026,46251,W. Coast,532.0488182301154,0.49160282154609963,13,15.630485,12.112042,9.455326
94,131,46026,46253,W. Coast,626.188125683949,0.434747717062645,14,18.469454,12.063939,9.417774
94,132,46026,46254,W. Coast,741.4713135112513,0.4477120476837903,18,24.718777,10.673473,8.3323
94,133,46026,46256,W. Coast,614.6564012452944,0.3338265793688801,14,16.8025,13.016579,10.161457
94,134,46026,46258,W. Coast,737.2835676210674,0.5324317380800165,17,20.82823,12.595649,9.832856
94,135,46026,46259,W. Coast,352.2529486565468,0.8114389887420792,7,10.760481,11.648267,9.093278
94,136,46026,46266,W. Coast,733.3274705302185,0.53063513053641,17,21.127947,12.350343,9.641357
137,94,46267,46026,W. Coast,1160.403733440065,0.2240952546192776,12,40.13323,10.288295,8.031609
94,138,46026,46268,W. Coast,564.771382872407,0.3871275151031612,14,16.217737,12.391412,9.673417
94,139,46026,ljpc1,W. Coast,742.1723638743123,0.4848318043518726,19,25.505886,10.353871,8.082801
95,96,46027,46028,W. Coast,709.0436367624087,0.5673745808244919,13,22.505762,11.210308,8.751384
97,95,46029,46027,W. Coast,479.13358416413945,0.682789846015854,6,15.753687,10.82213,8.44835
98,95,46041,46027,W. Coast,613.5559494442148,0.6403187274005685,8,19.980326,10.926724,8.530002
95,99,46027,46047,W. Coast,1131.8574266814007,0.45937276173247527,22,35.314037,11.404668,8.903111
100,95,46050,46027,W. Coast,315.9252533818797,0.7725030458897967,4,10.391287,10.818159,8.44525
95,101,46027,46053,W. Coast,932.9587821287627,0.37798166977305125,20,31.827143,10.430453,8.142586
95,102,46027,46054,W. Coast,908.1411971411757,0.4995353348078227,18,29.123262,11.095623,8.661854
95,103,46027,46069,W. Coast,980.1695172768307,0.49360627086293474,19,30.627663,11.387428,8.889653
95,104,46027,46086,W. Coast,1180.0434543695249,0.3994901025953353,23,35.768734,11.739045,9.1641445
105,95,46088,46027,W. Coast,728.0031206383874,0.27090322207437645,19,29.462856,8.792184,6.8636622
106,95,46089,46027,W. Coast,468.8252967552298,0.7125455548067297,9,15.269437,10.925123,8.528752
107,95,46097,46027,W. Coast,311.2986816479577,0.7537219074716849,3,10.205099,10.854215,8.473397
108,95,46098,46027,W. Coast,285.9133377053204,0.7801739972083503,4,9.439887,10.777201,8.413276
109,95,46099,46027,W. Coast,572.619550887226,0.6436967340601243,7,18.799126,10.838443,8.461084
110,95,46100,46027,W. Coast,559.1117554382323,0.6618374554321879,7,18.310667,10.865078,8.481877
111,95,46211,46027,W. Coast,557.9741559087563,0.6394137580120711,6,18.064371,10.990807,8.580029
95,112,46027,46213,W. Coast,174.9521891288469,0.866630647006904,2,5.5598135,11.196893,8.740911
95,113,46027,46214,W. Coast,440.19931986483607,0.6827312555501824,7,14.006434,11.183045,8.730101
95,114,46027,46215,W. Coast,798.8101657589123,0.5517683669685628,15,24.745869,11.486276,8.966819
95,115,46027,46218,W. Coast,879.5955058474055,0.5262637402094167,17,27.310873,11.46003,8.94633
95,116,46027,46219,W. Coast,1036.0580542489777,0.4507248306214539,19,31.928816,11.546215,9.013611
95,117,46027,46221,W. Coast,1019.9089559811881,0.2892489137063752,23,30.281836,11.984435,9.355709
95,118,46027,46222,W. Coast,1058.295644764915,0.30967737547551477,21,33.061718,11.3899,8.8915825
95,119,46027,46224,W. Coast,1138.88790565115,0.24905940879860067,23,32.990864,12.283599,9.589253
95,120,46027,46225,W. Coast,1166.2463006687174,0.343523168889883,25,34.09198,12.172403,9.502448
121,95,46229,46027,W. Coast,215.26000397693954,0.8077401872809408,3,6.9880843,10.960834,8.556629
95,122,46027,46232,W. Coast,1205.0405961343001,0.3614679076335067,25,35.247066,12.165139,9.496777
95,123,46027,46235,W. Coast,1211.5913149750459,0.3843175318774841,23,36.280434,11.882889,9.276437
95,124,46027,46237,W. Coast,474.6230677098187,0.6463910313051913,8,14.3173485,11.795724,9.208391
95,125,46027,46239,W. Coast,641.9551477162414,0.6304600206983627,13,20.044138,11.396084,8.89641
95,126,46027,46240,W. Coast,617.6392649745026,0.559165353010426,13,19.719597,11.144876,8.700303
127,95,46243,46027,W. Coast,486.8973622868162,0.6642348216130671,5,15.740414,11.006764,8.592485
95,128,46027,46244,W. Coast,104.98711420462743,0.9082716844645679,2,3.425823,10.9045925,8.512725
129,95,46248,46027,W. Coast,477.8050910420854,0.6973773678426034,7,15.503012,10.966626,8.5611515
95,130,46027,46251,W. Coast,991.7924606004893,0.3025278992064185,21,29.914986,11.796967,9.209361
95,131,46027,46253,W. Coast,1067.8640760968158,0.28011649446575476,23,32.33838,11.749952,9.172659
95,132,46027,46254,W. Coast,1178.29383200339,0.2796777874390135,25,40.304928,10.402408,8.120691
95,133,46027,46256,W. Coast,1054.9499048586642,0.22030016244399814,21,29.620092,12.673125,9.893339
95,134,46027,46258,W. Coast,1178.965740995195,0.36255466891439436,25,34.203022,12.265211,9.574899
95,135,46027,46259,W. Coast,825.06031150692,0.5178816404466804,15,25.875881,11.345638,8.857029
95,136,46027,46266,W. Coast,1169.1785291030956,0.3508375044552957,23,34.58891,12.027692,9.389478
137,95,46267,46027,W. Coast,706.6436834855451,0.28044303062300685,5,25.111292,10.013128,7.8167987
95,138,46027,46268,W. Coast,1006.7887047532708,0.24987616910754584,23,29.686176,12.067641,9.420665
95,139,46027,ljpc1,W. Coast,1178.858874964686,0.3140850856746747,28,41.569473,10.0908,7.877434
97,96,46029,46028,W. Coast,1175.1605232244062,0.4356625433080459,22,37.10259,11.270193,8.798133
98,96,46041,46028,W. Coast,1309.8638541522464,0.45231334949049834,22,41.033764,11.358557,8.867114
96,99,46028,46047,W. Coast,430.9762725354371,0.7821579854487113,9,12.979553,11.814953,9.223402
100,96,46050,46028,W. Coast,1016.1846546532626,0.48543325641887963,19,32.195843,11.230811,8.767389
96,101,46028,46053,W. Coast,252.15610261536725,0.6544592865780426,5,8.280551,10.83549,8.45878
96,102,46028,46054,W. Coast,210.75100062911255,0.8590606453622579,5,6.5169244,11.507086,8.983064
96,103,46028,46069,W. Coast,279.67391973550133,0.8278209772650194,6,8.430216,11.804609,9.215327
96,104,46028,46086,W. Coast,508.0994480634654,0.6673921730684358,11,14.88228,12.148356,9.483676
105,96,46088,46028,W. Coast,1401.5384017169074,0.22120442756266093,29,53.683556,9.289708,7.252057
106,96,46089,46028,W. Coast,1176.8926703867587,0.4563433108541519,24,36.759155,11.392255,8.893421
107,96,46097,46028,W. Coast,1007.7313115861922,0.46931722115821384,18,31.820206,11.268864,8.797094
108,96,46098,46028,W. Coast,992.2090070435052,0.46542798699962407,19,31.443779,11.228112,8.765283
109,96,46099,46028,W. Coast,1267.6357083995936,0.4496485422356536,21,39.99295,11.278449,8.804578
110,96,46100,46028,W. Coast,1258.939289804499,0.44647275048197654,21,39.655396,11.296421,8.818607
111,96,46211,46028,W. Coast,1248.862432137634,0.45266680489147226,19,38.969414,11.40326,8.902013
112,96,46213,46028,W. Coast,561.8142996508442,0.6264807298870924,12,17.217146,11.611011,9.064193
113,96,46214,46028,W. Coast,279.6811740909957,0.8480667335643702,6,8.5794325,11.599601,9.055286
96,114,46028,46215,W. Coast,112.90537642154138,0.8918636409916699,3,3.3779843,11.893108,9.284414
96,115,46028,46218,W. Coast,177.84665297366172,0.893574520692428,4,5.3347473,11.862336,9.260392
96,116,46028,46219,W. Coast,336.84538035711245,0.783340759847477,7,10.030461,11.949453,9.328401
96,117,46028,46221,W. Coast,365.065240009292,0.5055131385899992,6,10.482654,12.3918915,9.673792
96,118,46028,46222,W. Coast,405.6580288915774,0.5488878635082638,7,12.23957,11.793218,9.206434
96,119,46028,46224,W. Coast,497.2906374430755,0.476438662180562,9,13.9399605,12.693666,9.909374
96,120,46028,46225,W. Coast,519.872880873744,0.5793584080769127,11,14.702996,12.58142,9.821749
121,96,46229,46028,W. Coast,918.7477810950593,0.45753427884932857,17,28.71917,11.383158,8.886319
96,122,46028,46232,W. Coast,547.5020835744571,0.601841388975206,11,15.48809,12.578425,9.81941
96,123,46028,46235,W. Coast,561.5745264835855,0.6273276069541276,12,16.242134,12.302763,9.604214
124,96,46237,46028,W. Coast,234.46532194184883,0.8104905897221749,5,6.832563,12.210497,9.532186
126,96,46240,46028,W. Coast,95.96327748817654,0.832005135774485,1,2.9557712,11.552411,9.018447
127,96,46243,46028,W. Coast,1177.0357989662825,0.44828103403493913,20,36.698055,11.412609,8.90931
128,96,46244,46028,W. Coast,609.6307399579076,0.621322312238669,11,19.189352,11.304333,8.824784
129,96,46248,46028,W. Coast,1175.627237820925,0.46684643631817807,21,36.741756,11.385393,8.888064
96,130,46028,46251,W. Coast,307.63746143874215,0.5536210697214908,4,8.970675,12.202601,9.526022
96,131,46028,46253,W. Coast,417.97515585868223,0.5017082215055527,7,12.235162,12.155677,9.489389
96,132,46028,46254,W. Coast,533.4336948533853,0.5213921993974077,11,17.581404,10.79606,8.427998
96,133,46028,46256,W. Coast,408.46243302556354,0.37077724419743197,8,11.1056,13.087252,10.216628
96,134,46028,46258,W. Coast,524.961080172704,0.5944880110386491,11,14.736556,12.675627,9.895291
96,135,46028,46259,W. Coast,116.07084807507128,0.9227306848286606,2,3.515072,11.749714,9.172473
96,136,46028,46266,W. Coast,526.4566068336196,0.5915261513459045,11,15.063676,12.435693,9.707986
137,96,46267,46028,W. Coast,1386.751202833619,0.2354599635119144,24,47.320747,10.427623,8.140376
96,138,46028,46268,W. Coast,359.51391725292297,0.4226368494815398,5,10.253805,12.475816,9.739308
96,139,46028,ljpc1,W. Coast,534.2349201283852,0.5525141307331415,12,18.13104,10.484505,8.184781
98,97,46041,46029,W. Coast,135.03036985006696,0.9146846834003398,1,4.3871417,10.951867,8.54963
97,100,46029,46050,W. Coast,163.35893980412305,0.9046093957775617,1,5.368466,10.827572,8.452598
97,101,46029,46053,W. Coast,1380.8470847031224,0.30716750183794606,26,47.297283,10.388378,8.109739
97,102,46029,46054,W. Coast,1363.6755994282034,0.3923197751494855,25,43.55092,11.141717,8.697837
97,103,46029,46069,W. Coast,1435.5592492326798,0.4122821310732231,26,44.523293,11.472873,8.956356
105,97,46088,46029,W. Coast,262.74800816496554,0.38161898060197263,1,11.065132,8.449308,6.595995
106,97,46089,46029,W. Coast,103.8087261490081,0.9281183260973002,2,3.3725953,10.952367,8.55002
97,107,46029,46097,W. Coast,168.5473881966843,0.8929489479702768,1,5.518104,10.868523,8.484567
97,108,46029,46098,W. Coast,199.79054540511697,0.8737302888999541,0,6.593746,10.781546,8.416668
97,109,46029,46099,W. Coast,93.51256365381744,0.9291044142456857,0,3.0663342,10.851476,8.471259
110,97,46100,46029,W. Coast,85.6079565204656,0.9307366242814274,1,2.7993767,10.881558,8.494743
97,111,46029,46211,W. Coast,81.40432592210485,0.9263571513752126,0,2.6277184,11.023183,8.605303
97,112,46029,46213,W. Coast,651.5580611830607,0.5839018032463287,9,20.595911,11.256683,8.787586
97,113,46029,46214,W. Coast,916.2680996044328,0.46580365945075697,14,29.002848,11.241397,8.775653
97,114,46029,46215,W. Coast,1254.846679074271,0.41287259446076396,23,38.55206,11.5819435,9.041502
97,115,46029,46218,W. Coast,1337.995637690708,0.42762622130705935,24,41.21597,11.551211,9.017511
97,116,46029,46219,W. Coast,1489.4909906368068,0.3906305634251334,26,45.499584,11.648469,9.093435
97,117,46029,46221,W. Coast,1453.8203285282368,0.19568027781144148,28,42.601753,12.142879,9.479399
97,118,46029,46222,W. Coast,1489.3678834567281,0.21616389983890932,28,46.193714,11.472484,8.956052
97,121,46029,46229,W. Coast,264.2188285360597,0.8415984322408931,1,8.554689,10.990004,8.579402
97,124,46029,46237,W. Coast,942.3344446037156,0.48517815404489684,15,28.09836,11.933352,9.315831
97,125,46029,46239,W. Coast,1108.5087516702597,0.4668795675782936,19,34.361275,11.47911,8.961225
97,126,46029,46240,W. Coast,1080.6352934963588,0.4362192669375486,21,34.34163,11.196869,8.740891
97,128,46029,46244,W. Coast,584.1206497332875,0.6300003988080932,9,19.02511,10.924804,8.528503
97,130,46029,46251,W. Coast,1438.7500286388838,0.23942706857719748,25,42.90755,11.93136,9.314276
97,131,46029,46253,W. Coast,1497.340115231773,0.1900238234765827,32,44.85355,11.87851,9.273019
97,133,46029,46256,W. Coast,1483.7401989746566,0.10675426872797014,25,40.863377,12.919984,10.08605
97,135,46029,46259,W. Coast,1289.9636133970664,0.40101807853711563,23,40.183155,11.422779,8.91725
97,137,46029,46267,W. Coast,235.18539237292742,0.4225152587563611,2,8.44277,9.912056,7.737896
97,138,46029,46268,W. Coast,1438.5705811033963,0.139901402715278,32,41.831604,12.236719,9.552656
98,100,46041,46050,W. Coast,297.64088739644814,0.834633485726996,2,9.68395,10.9365,8.537633
98,102,46041,46054,W. Coast,1497.3530463013435,0.4053466302914173,25,47.413967,11.237152,8.772339
105,98,46088,46041,W. Coast,159.46004181098033,0.4065435544498401,2,6.512347,8.712699,6.801612
106,98,46089,46041,W. Coast,178.37730315319035,0.8925562053751508,2,5.7331476,11.070948,8.6425905
98,107,46041,46097,W. Coast,303.5361267263747,0.8205869387879284,3,9.839967,10.976278,8.5686865
98,108,46041,46098,W. Coast,331.0853019433977,0.794963597006112,1,10.804603,10.903588,8.511941
98,112,46041,46213,W. Coast,785.1477074612002,0.5488101862547794,10,24.619041,11.347981,8.858858
98,113,46041,46214,W. Coast,1051.2488835769657,0.4953831945256634,15,33.0038,11.333915,8.8478775
98,114,46041,46215,W. Coast,1388.6866626858434,0.4230917856105453,23,42.38449,11.65831,9.101118
98,115,46041,46218,W. Coast,1471.9753937065411,0.4520339848232266,25,45.044113,11.627888,9.077369
98,121,46041,46229,W. Coast,398.352192303723,0.7612588233028394,3,12.775889,11.09467,8.66111
98,124,46041,46237,W. Coast,1077.2340734246952,0.46835499123216023,15,31.95041,11.996983,9.365504
98,125,46041,46239,W. Coast,1243.2712044941209,0.47627533518261245,20,38.273685,11.558566,9.0232525
98,126,46041,46240,W. Coast,1215.1982667182847,0.45011903035587386,21,38.30257,11.289054,8.812857
98,127,46041,46243,W. Coast,134.6890387516512,0.8987379147802842,1,4.302606,11.138815,8.695572
98,128,46041,46244,W. Coast,718.515706769434,0.608653946771756,10,23.18744,11.026097,8.607577
98,129,46041,46248,W. Coast,135.75633944362622,0.9178614119247949,0,4.3519654,11.099747,8.665072
98,135,46041,46259,W. Coast,1424.526303899794,0.4355206260275666,24,44.057827,11.504976,8.981418
98,137,46041,46267,W. Coast,124.66404727239603,0.4582208444063961,3,4.4088855,10.061222,7.8543434
100,99,46050,46047,W. Coast,1430.2695082876478,0.42563373048871445,28,44.512665,11.433327,8.925484
101,99,46053,46047,W. Coast,205.25519381213488,0.7902257920121696,4,6.6204824,11.031712,8.61196
102,99,46054,46047,W. Coast,223.83262913296414,0.8722039683933214,4,6.801073,11.710738,9.142047
103,99,46069,46047,W. Coast,152.1226818328739,0.9076599306890152,3,4.5058856,12.01302,9.378024
99,104,46047,46086,W. Coast,141.61720463070083,0.8563817366724793,2,4.078658,12.354837,9.644866
107,99,46097,46047,W. Coast,1420.1419837240821,0.4072654894625297,27,44.0461,11.472621,8.956159
108,99,46098,46047,W. Coast,1410.1934908766316,0.39929820870355787,28,43.82466,11.449815,8.938355
112,99,46213,46047,W. Coast,991.6520605048091,0.4892089081443041,19,29.860914,11.816655,9.224731
113,99,46214,46047,W. Coast,710.590589471996,0.6460896817945102,15,21.416077,11.80641,9.216733
114,99,46215,46047,W. Coast,333.0543363711512,0.8036008178937676,7,9.796788,12.096779,9.443411
115,99,46218,46047,W. Coast,253.96135829742175,0.8715326841009661,5,7.49087,12.063511,9.41744
116,99,46219,46047,W. Coast,95.80601971603956,0.9272838789867531,3,2.8054125,12.151627,9.486228
117,99,46221,46047,W. Coast,180.65932685864504,0.6735898067054632,1,5.102314,12.598869,9.83537
99,118,46047,46222,W. Coast,175.05867249347557,0.7282375909977389,0,5.1932607,11.994493,9.363561
99,119,46047,46224,W. Coast,210.52595262715198,0.6354160563819989,2,5.8053303,12.903783,10.073402
99,120,46047,46225,W. Coast,208.6790337711274,0.7333083611490754,3,5.8054442,12.790328,9.984834
121,99,46229,46047,W. Coast,1335.8898533658937,0.39920963023801287,26,41.00806,11.591504,9.048965
99,122,46047,46232,W. Coast,198.25165385068692,0.7820842347775863,4,5.515695,12.78954,9.984219
99,123,46047,46235,W. Coast,222.53835924948118,0.797950554900959,4,6.3268914,12.515635,9.770392
124,99,46237,46047,W. Coast,660.2086668713936,0.6744363815627313,15,18.914377,12.420169,9.695868
125,99,46239,46047,W. Coast,496.15440951816515,0.7527736151560839,10,14.713936,11.998484,9.366676
126,99,46240,46047,W. Coast,515.8565814098978,0.7346109071471919,9,15.61595,11.754358,9.176099
128,99,46244,46047,W. Coast,1035.7893882736496,0.49820920553760795,19,32.046494,11.500833,8.978183
130,99,46251,46047,W. Coast,150.25033668597277,0.7575658865850787,4,4.308926,12.407514,9.685987
99,131,46047,46253,W. Coast,180.27735883542638,0.6792114315596681,0,5.189775,12.360356,9.649175
99,132,46047,46254,W. Coast,218.16659528146374,0.7060704944434102,4,7.0659537,10.986411,8.576596
99,133,46047,46256,W. Coast,189.1424477203233,0.49298514470011845,0,5.0596066,13.3018055,10.384122
99,134,46047,46258,W. Coast,193.99913338687864,0.7491520937593816,3,5.3570557,12.8858185,10.059379
135,99,46259,46047,W. Coast,318.49742210855214,0.8392452078703144,7,9.482787,11.951112,9.329695
99,136,46047,46266,W. Coast,219.46400534033174,0.7507667260319156,4,6.1765256,12.643212,9.869987
138,99,46268,46047,W. Coast,199.3361566857603,0.5700629264229928,2,5.5921626,12.683661,9.901564
99,139,46047,ljpc1,W. Coast,219.05379398411918,0.7310716926482173,5,7.3030586,10.672946,8.331889
100,101,46050,46053,W. Coast,1227.4920851290417,0.3498127848882539,24,41.919884,10.419264,8.13385
100,102,46050,46054,W. Coast,1208.0647919920316,0.4414337728355686,23,38.684982,11.111844,8.674517
100,103,46050,46069,W. Coast,1280.1174620902616,0.4523000037895491,25,39.900543,11.415879,8.911863
100,104,46050,46086,W. Coast,1465.8966913923273,0.3481382071108617,28,44.275463,11.780904,9.196821
105,100,46088,46050,W. Coast,419.22381669389927,0.3553845433132408,2,17.164371,8.690732,6.784464
106,100,46089,46050,W. Coast,171.19595421989771,0.8942867558753314,4,5.5704103,10.935652,8.536971
109,100,46099,46050,W. Coast,256.76104817452557,0.8479049028608192,1,8.424763,10.844506,8.465818
110,100,46100,46050,W. Coast,243.79605282052432,0.8574225919188334,2,7.9790034,10.872173,8.487416
111,100,46211,46050,W. Coast,243.23880391374468,0.8455474323081257,1,7.866277,11.0027685,8.589366
100,112,46050,46213,W. Coast,488.23532134898693,0.670743472149901,7,15.487323,11.217373,8.756899
100,113,46050,46214,W. Coast,754.181147757656,0.5258271811057936,12,23.953917,11.203081,8.745741
100,114,46050,46215,W. Coast,1098.8711683125343,0.46537374458932596,21,33.947742,11.517923,8.991525
100,115,46050,46218,W. Coast,1181.5043444209891,0.4735333626026199,22,36.588352,11.490287,8.96995
100,116,46050,46219,W. Coast,1334.7205308150058,0.42813576367907863,25,41.013138,11.579923,9.039925
100,117,46050,46221,W. Coast,1304.719936712087,0.2422913434291165,27,38.573208,12.035659,9.395698
100,118,46050,46222,W. Coast,1341.2025955239624,0.2597730329404972,28,41.798683,11.417476,8.91311
100,119,46050,46224,W. Coast,1415.923073450321,0.20365859252187601,31,40.80615,12.346744,9.638547
100,120,46050,46225,W. Coast,1443.9319372351465,0.28754889630560937,31,42.006775,12.231106,9.548274
100,121,46050,46229,W. Coast,100.85996739247312,0.9311394047976101,1,3.2709823,10.9718275,8.565212
100,122,46050,46232,W. Coast,1485.3492650497262,0.2995705135392114,31,43.23613,12.224191,9.542876
100,123,46050,46235,W. Coast,1489.2089408572685,0.31452029600322795,29,44.411285,11.931655,9.314506
100,124,46050,46237,W. Coast,782.4949898564985,0.5357182804459159,12,23.515427,11.840418,9.243281
100,125,46050,46239,W. Coast,949.3039293555146,0.5159258384435252,17,29.56876,11.423799,8.918045
100,126,46050,46240,W. Coast,922.3462912445644,0.4677391426872022,19,29.400475,11.162926,8.714394
100,127,46050,46243,W. Coast,173.7065488782577,0.881335910410172,0,5.6092596,11.019174,8.602173
100,128,46050,46244,W. Coast,420.8979907365958,0.7169362864945653,7,13.72403,10.912734,8.51908
129,100,46248,46050,W. Coast,161.88504202002272,0.909658412722895,1,5.247242,10.977767,8.569849
100,130,46050,46251,W. Coast,1285.7974513259244,0.275438242771712,26,38.639706,11.840693,9.243497
100,131,46050,46253,W. Coast,1349.6673315069695,0.24014245124240627,29,40.727036,11.791859,9.205374
100,132,46050,46254,W. Coast,1455.148241635614,0.24226336964197762,34,49.832516,10.390412,8.111327
100,133,46050,46256,W. Coast,1336.2276219657838,0.17017447901971122,28,37.285816,12.751907,9.95484
100,134,46050,46258,W. Coast,1458.7549507399435,0.29853726002801695,30,42.10547,12.327704,9.623684
100,135,46050,46259,W. Coast,1131.5005124964175,0.45940403213188163,21,35.405823,11.371517,8.877232
100,136,46050,46266,W. Coast,1445.6244462768311,0.29217873604926414,30,42.579754,12.080662,9.430829
137,100,46267,46050,W. Coast,394.84194293753905,0.3653852655717012,1,14.072379,9.983759,7.7938714
100,138,46050,46268,W. Coast,1290.0445824041258,0.19289629576810355,27,37.867126,12.12218,9.463241
100,139,46050,ljpc1,W. Coast,1455.6215263638137,0.27177348617103914,33,51.45457,10.066137,7.8581805
101,104,46053,46086,W. Coast,256.6252568157106,0.7812911978477148,6,8.023995,11.380126,8.883952
106,101,46089,46053,W. Coast,1393.7883563840742,0.3237293441564705,28,47.33559,10.477252,8.179119
107,101,46097,46053,W. Coast,1216.997614446137,0.33100256688564184,22,41.42008,10.454835,8.161619
108,101,46098,46053,W. Coast,1208.5581594454854,0.33172407571626294,24,41.595264,10.338606,8.070885
109,101,46099,46053,W. Coast,1471.1763614547806,0.3104622205435142,25,50.270264,10.413384,8.129261
110,101,46100,46053,W. Coast,1466.0596365978226,0.299292656841168,27,49.92124,10.449719,8.157625
111,101,46211,46053,W. Coast,1450.1133231374367,0.3153086465163788,22,48.682045,10.599161,8.274288
112,101,46213,46053,W. Coast,799.8530769745005,0.39716161424633545,16,26.323402,10.812012,8.440452
113,101,46214,46053,W. Coast,524.4072340961734,0.5518830613296062,12,17.285135,10.795288,8.427396
114,101,46215,46053,W. Coast,141.37040126297288,0.7333855459569736,4,4.5237927,11.119728,8.680671
115,101,46218,46053,W. Coast,89.10653156883534,0.7570035783305736,2,2.857307,11.096627,8.662638
101,116,46053,46219,W. Coast,113.5092903697545,0.8111405769098988,2,3.6109567,11.185296,8.731857
101,117,46053,46221,W. Coast,118.67708799015415,0.6979718896849731,3,3.628922,11.636639,9.084201
101,118,46053,46222,W. Coast,157.51671323350496,0.739602365284323,5,5.0847754,11.022833,8.60503
101,119,46053,46224,W. Coast,249.30558379186883,0.566316766108563,6,7.426503,11.944994,9.32492
101,120,46053,46225,W. Coast,269.9094312675699,0.6698660290187767,7,8.118114,11.83045,9.235499
121,101,46229,46053,W. Coast,1134.1218038889901,0.327462996098643,23,38.220955,10.558361,8.242437
101,122,46053,46232,W. Coast,295.49215999522227,0.7121164691070194,7,8.895983,11.8192625,9.226767
101,123,46053,46235,W. Coast,310.28714170770814,0.7444788850074426,8,9.583863,11.520241,8.993334
124,101,46237,46053,W. Coast,467.03300445763995,0.6288234544929471,11,14.5338955,11.43415,8.9261265
125,101,46239,46053,W. Coast,310.92493840364415,0.6554313863144434,7,10.029836,11.030624,8.611112
126,101,46240,46053,W. Coast,324.0723412698782,0.6514889055739386,4,10.712723,10.764169,8.403102
127,101,46243,46053,W. Coast,1379.1934667994065,0.3307353202641723,25,46.2009,10.622166,8.292247
128,101,46244,46053,W. Coast,839.4443850797701,0.3966475207006224,15,28.38817,10.521868,8.213949
129,101,46248,46053,W. Coast,1382.4882819027039,0.33548577963732795,25,46.54927,10.567857,8.24985
101,131,46053,46253,W. Coast,170.33911959338135,0.6509263758444596,5,5.3192596,11.394665,8.895303
101,132,46053,46254,W. Coast,283.55286067755856,0.6666203242798512,10,10.083682,10.005834,7.8111043
101,133,46053,46256,W. Coast,163.04550094669165,0.42560600703160584,3,4.6991897,12.345942,9.637921
101,134,46053,46258,W. Coast,273.4606342712814,0.6809990974505402,7,8.159291,11.925613,9.30979
135,101,46259,46053,W. Coast,162.09711504542202,0.7103251134167582,3,5.254896,10.976135,8.568575
101,136,46053,46266,W. Coast,277.2737824199074,0.7021527556780783,8,8.446256,11.681079,9.118893
101,138,46053,46268,W. Coast,118.97299389088626,0.5692704352836728,1,3.6113522,11.722408,9.151157
101,139,46053,ljpc1,W. Coast,284.393970777732,0.6970204148603678,10,10.452249,9.681642,7.558022
102,104,46054,46086,W. Coast,300.00148061257755,0.7860955046839023,7,8.8571615,12.052223,9.408628
106,102,46089,46054,W. Coast,1372.5154100860686,0.4072974756691417,27,43.366974,11.261505,8.79135
107,102,46097,46054,W. Coast,1198.2845912070657,0.4282946128429427,23,38.239666,11.150241,8.704492
108,102,46098,46054,W. Coast,1187.2310492199942,0.4295302361862839,24,38.06643,11.097661,8.6634445
109,102,46099,46054,W. Coast,1454.8842629143849,0.4078377388317779,23,46.418545,11.152577,8.706316
110,102,46100,46054,W. Coast,1448.5009393217154,0.3977306801318871,24,46.128063,11.17357,8.722703
111,102,46211,46054,W. Coast,1434.5802657733752,0.40717256244643113,22,45.21937,11.288564,8.812473
112,102,46213,46054,W. Coast,768.5329273778349,0.5436768498175236,16,23.777687,11.500885,8.978223
113,102,46214,46054,W. Coast,488.8743989529346,0.7367063095695557,11,15.14158,11.488529,8.968578
114,102,46215,46054,W. Coast,109.4088212471079,0.8785158782346657,3,3.3015416,11.791632,9.205196
102,116,46054,46219,W. Coast,128.16179318943097,0.8887974670856453,2,3.8483183,11.850206,9.250923
102,117,46054,46221,W. Coast,174.46835870479921,0.6208679432072599,3,5.046446,12.301821,9.603478
102,118,46054,46222,W. Coast,211.8108507052511,0.6657610208537011,4,6.4470367,11.69032,9.126107
102,119,46054,46224,W. Coast,302.6730130497571,0.5574321716396289,6,8.540827,12.609914,9.843992
102,120,46054,46225,W. Coast,321.6017327404401,0.6671777195032723,7,9.158172,12.495336,9.754546
121,102,46229,46054,W. Coast,1113.0267995445104,0.4194730581490646,21,35.156685,11.265126,8.794177
102,122,46054,46232,W. Coast,343.44543718763424,0.7067374594595812,8,9.783335,12.491345,9.751431
102,123,46054,46235,W. Coast,360.0254788272558,0.7396646347309185,8,10.493877,12.207749,9.530041
124,102,46237,46054,W. Coast,436.55628688474627,0.7556143963192701,9,12.822505,12.114506,9.45725
125,102,46239,46054,W. Coast,273.9912037236818,0.8380487784853957,6,8.33595,11.695529,9.130174
126,102,46240,46054,W. Coast,292.2024581749171,0.791473022320844,5,9.086444,11.442694,8.9327965
127,102,46243,46054,W. Coast,1363.24213913268,0.4134294880431592,23,42.927124,11.30003,8.8214245
128,102,46244,46054,W. Coast,811.9721224555693,0.5436970023757927,15,25.817415,11.190944,8.736266
129,102,46248,46054,W. Coast,1364.9053028247415,0.42362279079322046,25,43.099968,11.268443,8.796766
102,130,46054,46251,W. Coast,100.39383075064025,0.7021110471417135,1,2.950198,12.108607,9.452645
102,131,46054,46253,W. Coast,224.7402231330853,0.5974927941100321,5,6.6305714,12.06058,9.415153
102,132,46054,46254,W. Coast,335.2253545207026,0.6224767906165969,9,11.176613,10.672471,8.331518
102,133,46054,46256,W. Coast,218.5367455531054,0.4300268838497821,4,5.976292,13.011608,10.1575775
